redemption_id,card_id,redemption_date,redemption_amount
GC-502892-R1,GC-502892,2024-05-27,69.97
GC-502893-R1,GC-502893,2023-11-04,48.18
GC-502894-R1,GC-502894,2024-04-14,73.22
GC-502896-R1,GC-502896,2023-10-04,76.94
GC-502896-R2,GC-502896,2023-11-04,23.61
GC-502896-R3,GC-502896,2024-01-04,84.92
GC-502897-R1,GC-502897,2022-03-02,241.15
GC-502900-R1,GC-502900,2023-08-21,24.03
GC-502900-R2,GC-502900,2023-10-21,24.39
GC-502900-R3,GC-502900,2023-12-21,25.87
GC-502901-R1,GC-502901,2024-07-19,23.24
GC-502903-R1,GC-502903,2022-08-23,22.96
GC-502905-R1,GC-502905,2022-05-24,94.08
GC-502906-R1,GC-502906,2023-10-12,47.29
GC-502907-R1,GC-502907,2023-05-15,155.34
GC-502908-R1,GC-502908,2022-11-14,99.96
GC-502908-R2,GC-502908,2022-11-27,-32.87
GC-502909-R1,GC-502909,2023-04-15,69.84
GC-502910-R1,GC-502910,2024-02-23,99.88
GC-502911-R1,GC-502911,2022-04-21,136.32
GC-502912-R1,GC-502912,2023-03-24,71.19
GC-502914-R1,GC-502914,2024-12-13,193.59
GC-502915-R1,GC-502915,2024-10-16,67.56
GC-502918-R1,GC-502918,2024-09-14,183.19
GC-502919-R1,GC-502919,2022-05-28,99.75
GC-502920-R1,GC-502920,2024-12-22,37.03
GC-502921-R1,GC-502921,2023-07-06,8.48
GC-502921-R2,GC-502921,2023-08-06,3.63
GC-502921-R3,GC-502921,2023-11-06,4.88
GC-502921-R4,GC-502921,2024-03-06,6.28
GC-502922-R1,GC-502922,2024-12-28,69.43
GC-502923-R1,GC-502923,2023-07-25,196.37
GC-502924-R1,GC-502924,2023-03-05,136.2
GC-502927-R1,GC-502927,2024-08-09,11.34
GC-502927-R2,GC-502927,2024-09-09,13.64
GC-502928-R1,GC-502928,2023-04-08,11.03
GC-502928-R2,GC-502928,2023-06-08,38.05
GC-502929-R1,GC-502929,2022-08-02,61.52
GC-502929-R2,GC-502929,2022-10-02,44.15
GC-502929-R3,GC-502929,2022-11-02,34.1
GC-502929-R4,GC-502929,2023-04-02,48.26
GC-502930-R1,GC-502930,2022-06-19,15.19
GC-502931-R1,GC-502931,2022-04-12,24.52
GC-502932-R1,GC-502932,2023-09-18,23.1
GC-502934-R1,GC-502934,2022-12-15,100.37
GC-502935-R1,GC-502935,2022-11-21,101.47
GC-502936-R1,GC-502936,2024-04-17,182.41
GC-502937-R1,GC-502937,2023-07-03,137.48
GC-502938-R1,GC-502938,2025-01-18,95.23
GC-502939-R1,GC-502939,2022-04-26,31.75
GC-502939-R2,GC-502939,2022-05-06,-12.92
GC-502942-R1,GC-502942,2023-12-25,6.01
GC-502942-R2,GC-502942,2024-03-25,17.61
GC-502943-R1,GC-502943,2022-05-28,89.42
GC-502943-R2,GC-502943,2022-10-28,21.97
GC-502943-R3,GC-502943,2022-12-28,82.94
GC-502944-R1,GC-502944,2023-10-24,22.62
GC-502944-R2,GC-502944,2023-11-24,23.45
GC-502945-R1,GC-502945,2022-07-19,40.3
GC-502945-R2,GC-502945,2022-11-19,21.57
GC-502945-R3,GC-502945,2023-03-19,83.16
GC-502946-R1,GC-502946,2022-11-16,145.35
GC-502947-R1,GC-502947,2023-01-18,67.91
GC-502948-R1,GC-502948,2022-11-25,24.53
GC-502949-R1,GC-502949,2025-05-06,46.41
GC-502950-R1,GC-502950,2024-11-28,46.44
GC-502951-R1,GC-502951,2023-06-28,23.25
GC-502952-R1,GC-502952,2022-02-01,45.23
GC-502953-R1,GC-502953,2024-09-15,73.23
GC-502955-R1,GC-502955,2023-04-22,136.36
GC-502956-R1,GC-502956,2023-11-20,41.82
GC-502958-R1,GC-502958,2022-11-16,163.55
GC-502960-R1,GC-502960,2022-08-21,29.78
GC-502960-R2,GC-502960,2023-01-21,13.43
GC-502960-R3,GC-502960,2023-03-21,11.03
GC-502960-R4,GC-502960,2023-04-21,15.21
GC-502962-R1,GC-502962,2024-06-15,19.03
GC-502962-R2,GC-502962,2024-08-15,15.8
GC-502963-R1,GC-502963,2022-09-24,98.06
GC-502964-R1,GC-502964,2023-07-16,194.45
GC-502965-R1,GC-502965,2023-12-21,135.24
GC-502966-R1,GC-502966,2022-06-05,147.7
GC-502967-R1,GC-502967,2022-10-13,137.59
GC-502968-R1,GC-502968,2025-04-17,49.47
GC-502969-R1,GC-502969,2022-07-04,94.29
GC-502970-R1,GC-502970,2024-05-28,99.46
GC-502971-R1,GC-502971,2023-05-03,45.96
GC-502971-R2,GC-502971,2023-07-03,27.48
GC-502971-R3,GC-502971,2023-12-03,76.06
GC-502974-R1,GC-502974,2023-03-28,37.68
GC-502974-R2,GC-502974,2023-04-28,149.01
GC-502975-R1,GC-502975,2022-11-04,47.89
GC-502977-R1,GC-502977,2024-08-22,10.06
GC-502977-R2,GC-502977,2024-11-22,3.95
GC-502978-R1,GC-502978,2023-09-26,138.9
GC-502979-R1,GC-502979,2024-04-04,47.28
GC-502980-R1,GC-502980,2022-12-26,47.41
GC-502981-R1,GC-502981,2024-04-28,94.26
GC-502982-R1,GC-502982,2024-09-16,24.45
GC-502983-R1,GC-502983,2022-10-22,15.47
GC-502983-R2,GC-502983,2022-12-22,28.11
GC-502983-R3,GC-502983,2023-04-22,14.7
GC-502983-R4,GC-502983,2023-05-22,15.5
GC-502984-R1,GC-502984,2023-01-21,24.75
GC-502985-R1,GC-502985,2022-02-28,15.03
GC-502985-R2,GC-502985,2022-07-28,11.18
GC-502985-R3,GC-502985,2022-08-28,42.67
GC-502986-R1,GC-502986,2024-09-09,49.03
GC-502987-R1,GC-502987,2022-07-22,180.22
GC-502988-R1,GC-502988,2023-05-04,98.35
GC-502989-R1,GC-502989,2023-07-04,91.6
GC-502990-R1,GC-502990,2023-05-10,19.0
GC-502990-R2,GC-502990,2023-05-24,-9.1
GC-502992-R1,GC-502992,2023-11-05,192.07
GC-502993-R1,GC-502993,2024-09-04,12.39
GC-502994-R1,GC-502994,2024-07-04,15.77
GC-502994-R2,GC-502994,2024-11-04,23.53
GC-502997-R1,GC-502997,2023-08-17,180.01
GC-502998-R1,GC-502998,2022-02-06,47.64
GC-502998-R2,GC-502998,2022-07-06,28.89
GC-502998-R3,GC-502998,2022-08-06,113.37
GC-502999-R1,GC-502999,2022-12-30,22.91
GC-503001-R1,GC-503001,2023-05-07,46.74
GC-503002-R1,GC-503002,2022-07-14,46.79
GC-503006-R1,GC-503006,2023-08-15,48.12
GC-503007-R1,GC-503007,2023-02-28,46.97
GC-503008-R1,GC-503008,2022-02-02,23.37
GC-503009-R1,GC-503009,2023-01-08,73.14
GC-503010-R1,GC-503010,2024-07-28,174.74
GC-503011-R1,GC-503011,2023-01-20,94.01
GC-503012-R1,GC-503012,2024-03-01,45.33
GC-503013-R1,GC-503013,2022-12-10,11.87
GC-503013-R2,GC-503013,2023-04-10,37.64
GC-503014-R1,GC-503014,2022-10-05,10.85
GC-503014-R2,GC-503014,2023-02-05,15.82
GC-503014-R3,GC-503014,2023-05-05,6.44
GC-503014-R4,GC-503014,2023-07-05,12.39
GC-503015-R1,GC-503015,2024-03-27,111.79
GC-503017-R1,GC-503017,2025-01-27,74.06
GC-503019-R1,GC-503019,2022-01-26,23.18
GC-503020-R1,GC-503020,2023-02-04,48.33
GC-503021-R1,GC-503021,2025-01-20,96.38
GC-503022-R1,GC-503022,2024-02-06,185.03
GC-503024-R1,GC-503024,2022-11-13,25.87
GC-503025-R1,GC-503025,2024-12-05,46.37
GC-503028-R1,GC-503028,2023-12-18,50.28
GC-503028-R2,GC-503028,2024-05-18,22.57
GC-503028-R3,GC-503028,2024-08-18,67.15
GC-503029-R1,GC-503029,2025-01-05,97.89
GC-503030-R1,GC-503030,2024-04-06,48.29
GC-503031-R1,GC-503031,2023-07-20,73.03
GC-503033-R1,GC-503033,2024-02-06,46.76
GC-503034-R1,GC-503034,2024-03-07,47.76
GC-503035-R1,GC-503035,2023-02-05,13.6
GC-503035-R2,GC-503035,2023-02-11,-3.08
GC-503037-R1,GC-503037,2024-06-18,188.87
GC-503038-R1,GC-503038,2023-08-22,5.48
GC-503038-R2,GC-503038,2023-11-22,19.43
GC-503039-R1,GC-503039,2022-08-08,48.07
GC-503041-R1,GC-503041,2023-02-03,73.77
GC-503042-R1,GC-503042,2024-07-22,62.08
GC-503043-R1,GC-503043,2022-08-18,92.81
GC-503044-R1,GC-503044,2022-09-23,40.86
GC-503044-R2,GC-503044,2022-12-23,57.84
GC-503045-R1,GC-503045,2022-03-28,69.21
GC-503046-R1,GC-503046,2023-08-04,96.59
GC-503047-R1,GC-503047,2023-06-10,13.6
GC-503047-R2,GC-503047,2023-06-23,-3.1
GC-503048-R1,GC-503048,2023-12-06,11.41
GC-503048-R2,GC-503048,2024-02-06,12.56
GC-503048-R3,GC-503048,2024-06-06,24.61
GC-503049-R1,GC-503049,2024-07-06,32.52
GC-503049-R2,GC-503049,2024-09-06,38.55
GC-503052-R1,GC-503052,2022-08-27,144.23
GC-503053-R1,GC-503053,2022-06-26,16.01
GC-503053-R2,GC-503053,2022-10-26,13.95
GC-503053-R3,GC-503053,2023-01-26,41.74
GC-503054-R1,GC-503054,2024-09-27,17.63
GC-503054-R2,GC-503054,2024-10-27,7.46
GC-503055-R1,GC-503055,2024-02-11,46.89
GC-503056-R1,GC-503056,2022-06-26,189.35
GC-503057-R1,GC-503057,2022-07-10,24.95
GC-503058-R1,GC-503058,2024-12-22,44.96
GC-503060-R1,GC-503060,2025-03-28,72.54
GC-503061-R1,GC-503061,2022-11-12,28.59
GC-503061-R2,GC-503061,2022-11-17,-9.64
GC-503064-R1,GC-503064,2024-05-07,8.33
GC-503064-R2,GC-503064,2024-10-07,6.4
GC-503066-R1,GC-503066,2022-11-14,139.62
GC-503067-R1,GC-503067,2024-03-28,22.54
GC-503067-R2,GC-503067,2024-04-28,14.03
GC-503067-R3,GC-503067,2024-06-28,38.25
GC-503068-R1,GC-503068,2023-10-01,142.64
GC-503069-R1,GC-503069,2024-07-20,16.44
GC-503069-R2,GC-503069,2024-09-20,7.31
GC-503069-R3,GC-503069,2024-11-20,6.97
GC-503070-R1,GC-503070,2023-12-28,44.53
GC-503070-R2,GC-503070,2024-02-28,31.81
GC-503070-R3,GC-503070,2024-05-28,23.73
GC-503070-R4,GC-503070,2024-06-28,35.17
GC-503072-R1,GC-503072,2024-12-13,11.07
GC-503073-R1,GC-503073,2023-03-10,24.24
GC-503074-R1,GC-503074,2024-09-15,4.98
GC-503075-R1,GC-503075,2023-06-18,23.51
GC-503076-R1,GC-503076,2024-09-15,143.72
GC-503077-R1,GC-503077,2023-01-24,10.32
GC-503077-R2,GC-503077,2023-03-24,4.6
GC-503077-R3,GC-503077,2023-07-24,8.98
GC-503078-R1,GC-503078,2025-04-28,72.08
GC-503080-R1,GC-503080,2022-11-28,20.3
GC-503080-R2,GC-503080,2022-12-28,8.4
GC-503080-R3,GC-503080,2023-05-28,8.08
GC-503080-R4,GC-503080,2023-09-28,13.01
GC-503082-R1,GC-503082,2024-11-18,8.17
GC-503083-R1,GC-503083,2023-10-21,146.14
GC-503085-R1,GC-503085,2024-12-12,53.33
GC-503088-R1,GC-503088,2023-01-18,136.4
GC-503089-R1,GC-503089,2022-12-23,12.15
GC-503092-R1,GC-503092,2024-05-23,73.75
GC-503094-R1,GC-503094,2023-01-12,189.34
GC-503095-R1,GC-503095,2022-01-18,145.28
GC-503096-R1,GC-503096,2022-12-18,93.92
GC-503097-R1,GC-503097,2022-12-01,23.98
GC-503097-R2,GC-503097,2023-04-01,6.24
GC-503097-R3,GC-503097,2023-07-01,5.09
GC-503097-R4,GC-503097,2023-09-01,12.81
GC-503098-R1,GC-503098,2024-06-21,183.68
GC-503099-R1,GC-503099,2022-01-18,45.05
GC-503101-R1,GC-503101,2022-08-04,47.29
GC-503102-R1,GC-503102,2024-06-28,94.05
GC-503103-R1,GC-503103,2024-04-11,98.87
GC-503104-R1,GC-503104,2023-01-28,18.77
GC-503104-R2,GC-503104,2023-02-28,20.11
GC-503104-R3,GC-503104,2023-06-28,12.64
GC-503104-R4,GC-503104,2023-09-28,16.3
GC-503107-R1,GC-503107,2023-06-08,69.57
GC-503108-R1,GC-503108,2023-07-09,20.39
GC-503108-R2,GC-503108,2023-12-09,8.62
GC-503108-R3,GC-503108,2024-05-09,18.13
GC-503109-R1,GC-503109,2023-11-22,139.66
GC-503110-R1,GC-503110,2022-08-14,17.72
GC-503110-R2,GC-503110,2022-10-14,30.3
GC-503111-R1,GC-503111,2024-07-26,29.26
GC-503111-R2,GC-503111,2024-09-26,28.75
GC-503112-R1,GC-503112,2023-06-05,73.14
GC-503114-R1,GC-503114,2024-07-07,68.41
GC-503115-R1,GC-503115,2025-01-07,147.2
GC-503116-R1,GC-503116,2023-01-24,22.89
GC-503118-R1,GC-503118,2024-05-27,116.18
GC-503118-R2,GC-503118,2024-06-08,-31.14
GC-503119-R1,GC-503119,2023-10-06,48.3
GC-503119-R2,GC-503119,2024-03-06,87.76
GC-503120-R1,GC-503120,2024-03-21,75.57
GC-503120-R2,GC-503120,2024-07-21,121.3
GC-503122-R1,GC-503122,2023-09-05,72.16
GC-503123-R1,GC-503123,2025-03-28,46.68
GC-503124-R1,GC-503124,2024-07-23,149.14
GC-503126-R1,GC-503126,2024-04-28,136.98
GC-503127-R1,GC-503127,2023-10-19,7.78
GC-503127-R2,GC-503127,2024-01-19,15.84
GC-503128-R1,GC-503128,2022-11-11,192.84
GC-503129-R1,GC-503129,2023-06-03,92.58
GC-503131-R1,GC-503131,2022-09-18,5.27
GC-503131-R2,GC-503131,2022-12-18,4.04
GC-503131-R3,GC-503131,2023-04-18,3.26
GC-503131-R4,GC-503131,2023-09-18,11.17
GC-503133-R1,GC-503133,2022-08-26,47.58
GC-503134-R1,GC-503134,2023-04-24,83.39
GC-503134-R2,GC-503134,2023-07-24,36.6
GC-503134-R3,GC-503134,2023-08-24,63.69
GC-503135-R1,GC-503135,2025-01-07,19.98
GC-503135-R2,GC-503135,2025-01-21,-5.35
GC-503136-R1,GC-503136,2022-07-11,94.14
GC-503139-R1,GC-503139,2024-02-12,70.14
GC-503140-R1,GC-503140,2022-06-28,29.86
GC-503140-R2,GC-503140,2022-07-28,12.28
GC-503140-R3,GC-503140,2022-11-28,8.12
GC-503140-R4,GC-503140,2023-04-28,21.06
GC-503141-R1,GC-503141,2024-01-20,171.0
GC-503142-R1,GC-503142,2022-07-06,67.58
GC-503143-R1,GC-503143,2023-09-28,68.38
GC-503144-R1,GC-503144,2022-12-03,24.51
GC-503145-R1,GC-503145,2024-05-17,194.63
GC-503147-R1,GC-503147,2024-11-28,55.34
GC-503147-R2,GC-503147,2024-12-28,79.85
GC-503148-R1,GC-503148,2023-09-02,97.09
GC-503149-R1,GC-503149,2024-01-03,91.32
GC-503150-R1,GC-503150,2024-01-07,8.23
GC-503150-R2,GC-503150,2024-06-07,15.53
GC-503151-R1,GC-503151,2025-03-16,46.1
GC-503155-R1,GC-503155,2022-12-02,144.84
GC-503156-R1,GC-503156,2022-10-28,79.24
GC-503157-R1,GC-503157,2024-01-17,69.72
GC-503158-R1,GC-503158,2022-10-19,45.4
GC-503159-R1,GC-503159,2022-07-28,140.08
GC-503160-R1,GC-503160,2024-12-22,37.53
GC-503161-R1,GC-503161,2022-04-06,49.88
GC-503163-R1,GC-503163,2023-07-19,38.21
GC-503163-R2,GC-503163,2023-11-19,102.81
GC-503164-R1,GC-503164,2023-09-04,23.43
GC-503166-R1,GC-503166,2023-04-20,12.99
GC-503168-R1,GC-503168,2023-04-20,16.62
GC-503168-R2,GC-503168,2023-09-20,9.99
GC-503168-R3,GC-503168,2023-10-20,22.23
GC-503169-R1,GC-503169,2023-02-01,22.62
GC-503170-R1,GC-503170,2022-11-28,56.87
GC-503170-R2,GC-503170,2022-12-04,-25.22
GC-503171-R1,GC-503171,2022-06-28,37.14
GC-503172-R1,GC-503172,2023-08-07,22.81
GC-503173-R1,GC-503173,2024-09-08,187.01
GC-503174-R1,GC-503174,2024-05-08,91.57
GC-503175-R1,GC-503175,2023-04-02,96.17
GC-503176-R1,GC-503176,2024-04-18,14.6
GC-503176-R2,GC-503176,2024-08-18,7.37
GC-503176-R3,GC-503176,2024-09-18,27.88
GC-503177-R1,GC-503177,2024-10-08,51.39
GC-503178-R1,GC-503178,2024-02-25,71.28
GC-503179-R1,GC-503179,2022-01-12,92.3
GC-503181-R1,GC-503181,2024-03-04,46.28
GC-503182-R1,GC-503182,2023-10-01,138.98
GC-503186-R1,GC-503186,2023-04-16,70.41
GC-503188-R1,GC-503188,2024-08-28,64.45
GC-503188-R2,GC-503188,2024-10-28,42.28
GC-503189-R1,GC-503189,2022-12-01,69.33
GC-503190-R1,GC-503190,2023-03-16,6.17
GC-503190-R2,GC-503190,2023-05-16,17.84
GC-503191-R1,GC-503191,2023-07-12,17.81
GC-503192-R1,GC-503192,2023-01-30,46.61
GC-503193-R1,GC-503193,2024-05-10,144.79
GC-503194-R1,GC-503194,2023-05-11,183.19
GC-503195-R1,GC-503195,2022-04-06,48.43
GC-503196-R1,GC-503196,2022-07-01,96.17
GC-503197-R1,GC-503197,2025-03-23,34.13
GC-503198-R1,GC-503198,2022-12-02,7.31
GC-503198-R2,GC-503198,2023-03-02,7.0
GC-503198-R3,GC-503198,2023-05-02,10.19
GC-503200-R1,GC-503200,2023-08-18,45.62
