card_id,customer_id,issuance_date,issued_amount,currency,status
GC-502442,CUST-01251,2022-09-06,148.92,USD,ACTIVE
GC-502443,CUST-00994,2023-06-14,141.76,USD,ACTIVE
GC-502444,CUST-01680,2023-06-25,146.39,USD,ACTIVE
GC-502445,CUST-00702,2022-10-27,23.98,USD,ACTIVE
GC-502446,CUST-02140,2023-07-07,45.79,USD,ACTIVE
GC-502447,CUST-00472,2024-09-07,93.27,USD,VOIDED
GC-502448,CUST-02125,2023-12-14,72.23,USD,ACTIVE
GC-502449,CUST-01380,2024-08-25,49.3,EUR,ACTIVE
GC-502450,CUST-00042,2022-03-29,71.75,USD,ACTIVE
GC-502451,CUST-00263,2022-10-31,138.35,GBP,ACTIVE
GC-502452,CUST-00580,2023-12-30,48.89,USD,ACTIVE
GC-502453,CUST-01891,2023-11-14,71.47,USD,ACTIVE
GC-502454,CUST-00780,2023-11-09,72.21,EUR,ACTIVE
GC-502455,CUST-02275,2024-05-31,144.14,USD,ACTIVE
GC-502456,CUST-02264,2023-09-04,72.72,USD,ACTIVE
GC-502457,CUST-00839,2023-08-31,49.14,USD,ACTIVE
GC-502458,CUST-00556,2022-03-10,46.55,USD,ACTIVE
GC-502459,CUST-01703,2024-10-30,193.5,GBP,ACTIVE
GC-502460,CUST-02213,2022-02-27,146.87,USD,ACTIVE
GC-502461,CUST-00577,2023-07-29,149.39,USD,ACTIVE
GC-502462,CUST-00368,2024-09-24,67.98,USD,ACTIVE
GC-502463,CUST-00240,2022-11-14,146.91,USD,ACTIVE
GC-502464,CUST-00670,2022-11-28,149.16,EUR,ACTIVE
GC-502465,CUST-02132,2022-11-10,45.05,EUR,ACTIVE
GC-502466,CUST-01644,2022-08-09,49.39,USD,ACTIVE
GC-502467,CUST-00809,2023-06-04,94.41,USD,ACTIVE
GC-502468,CUST-01753,2024-07-23,23.59,USD,ACTIVE
GC-502469,CUST-01021,2022-04-27,72.31,USD,ACTIVE
GC-502470,CUST-00709,2023-04-18,143.34,GBP,ACTIVE
GC-502471,CUST-01213,2024-07-27,147.14,USD,ACTIVE
GC-502472,CUST-00373,2024-07-19,49.79,GBP,ACTIVE
GC-502473,CUST-00543,2023-08-23,67.94,USD,ACTIVE
GC-502474,CUST-01061,2024-08-05,24.58,GBP,ACTIVE
GC-502475,CUST-01696,2022-08-05,149.04,EUR,ACTIVE
GC-502476,CUST-00205,2024-03-02,190.83,USD,ACTIVE
GC-502477,CUST-00737,2022-11-15,135.6,USD,ACTIVE
GC-502478,CUST-01044,2024-11-04,182.95,GBP,ACTIVE
GC-502479,CUST-00769,2024-07-13,24.49,EUR,ACTIVE
GC-502480,CUST-00353,2022-04-07,141.87,USD,ACTIVE
GC-502481,CUST-00205,2022-06-01,24.66,USD,ACTIVE
GC-502482,CUST-00730,2023-10-14,23.73,GBP,ACTIVE
GC-502483,CUST-02017,2024-03-05,69.37,GBP,ACTIVE
GC-502484,CUST-00745,2022-12-01,73.93,USD,ACTIVE
GC-502485,CUST-01539,2022-12-27,186.41,USD,ACTIVE
GC-502486,CUST-00788,2023-02-04,180.03,GBP,ACTIVE
GC-502487,CUST-01249,2024-10-25,95.09,EUR,ACTIVE
GC-502488,CUST-01355,2022-01-25,90.21,USD,ACTIVE
GC-502489,CUST-01533,2024-02-13,186.99,EUR,ACTIVE
GC-502490,CUST-01283,2023-01-24,94.97,GBP,ACTIVE
GC-502491,CUST-00745,2024-03-24,193.16,USD,ACTIVE
GC-502492,CUST-01297,2024-04-28,68.89,USD,ACTIVE
GC-502493,CUST-00699,2022-11-24,137.3,USD,ACTIVE
GC-502494,CUST-02346,2022-11-19,139.29,USD,ACTIVE
GC-502495,CUST-01682,2023-03-24,47.96,USD,ACTIVE
GC-502496,CUST-00737,2022-03-29,90.76,USD,ACTIVE
GC-502497,CUST-02107,2022-02-25,191.02,GBP,ACTIVE
GC-502498,CUST-00439,2023-04-02,146.4,GBP,ACTIVE
GC-502499,CUST-02351,2024-12-30,197.11,USD,ACTIVE
GC-502500,CUST-00343,2022-12-29,24.87,USD,ACTIVE
GC-502501,CUST-01525,2023-08-30,198.23,EUR,ACTIVE
GC-502502,CUST-02205,2022-11-11,141.26,USD,ACTIVE
GC-502503,CUST-02279,2022-04-30,74.92,USD,ACTIVE
GC-502504,CUST-00175,2024-03-06,148.92,USD,VOIDED
GC-502505,CUST-02040,2024-06-24,142.21,GBP,ACTIVE
GC-502506,CUST-01341,2024-03-05,92.82,GBP,ACTIVE
GC-502507,CUST-00487,2024-06-10,46.09,GBP,ACTIVE
GC-502508,CUST-00458,2022-10-16,98.09,GBP,ACTIVE
GC-502509,CUST-00750,2022-02-05,181.28,USD,ACTIVE
GC-502510,CUST-00369,2024-08-22,91.53,EUR,ACTIVE
GC-502511,CUST-01138,2024-12-14,183.22,USD,ACTIVE
GC-502512,CUST-00455,2022-02-10,49.38,USD,ACTIVE
GC-502513,CUST-00661,2023-11-21,140.94,USD,ACTIVE
GC-502514,CUST-01318,2022-04-06,46.35,USD,VOIDED
GC-502515,CUST-00963,2022-01-04,145.34,USD,ACTIVE
GC-502516,CUST-02313,2022-05-08,93.98,USD,ACTIVE
GC-502517,CUST-00672,2024-07-25,49.29,USD,ACTIVE
GC-502518,CUST-00848,2024-10-24,96.73,EUR,VOIDED
GC-502519,CUST-00835,2023-03-16,99.0,USD,ACTIVE
GC-502520,CUST-00468,2024-04-04,94.55,USD,ACTIVE
GC-502521,CUST-01249,2022-08-11,22.97,USD,ACTIVE
GC-502522,CUST-00643,2023-02-16,192.18,USD,ACTIVE
GC-502523,CUST-02082,2023-04-04,47.31,USD,ACTIVE
GC-502524,CUST-00260,2024-12-18,72.81,USD,ACTIVE
GC-502525,CUST-01664,2024-09-14,90.95,USD,ACTIVE
GC-502526,CUST-01517,2022-12-09,197.98,USD,ACTIVE
GC-502527,CUST-01822,2024-04-19,99.18,USD,ACTIVE
GC-502528,CUST-01444,2024-05-08,144.65,EUR,ACTIVE
GC-502529,CUST-01601,2024-02-11,199.07,USD,ACTIVE
GC-502530,CUST-00837,2023-09-23,143.9,EUR,VOIDED
GC-502531,CUST-00666,2023-12-05,48.01,USD,ACTIVE
GC-502532,CUST-00037,2024-06-29,74.15,GBP,ACTIVE
GC-502533,CUST-00093,2024-06-30,189.5,USD,ACTIVE
GC-502534,CUST-01733,2023-09-16,95.74,USD,ACTIVE
GC-502535,CUST-01045,2023-12-22,147.76,GBP,ACTIVE
GC-502536,CUST-01684,2024-08-04,73.79,USD,ACTIVE
GC-502537,CUST-02198,2024-12-28,92.93,USD,ACTIVE
GC-502538,CUST-00115,2023-06-28,67.57,USD,ACTIVE
GC-502539,CUST-02109,2024-03-18,74.74,USD,ACTIVE
GC-502540,CUST-00672,2024-03-27,90.39,USD,ACTIVE
GC-502541,CUST-01469,2024-12-01,45.0,USD,ACTIVE
GC-502542,CUST-00779,2022-03-26,93.05,USD,ACTIVE
GC-502543,CUST-00971,2024-08-28,199.9,USD,ACTIVE
GC-502544,CUST-01704,2023-04-30,49.63,USD,ACTIVE
GC-502545,CUST-00418,2023-12-30,45.09,GBP,ACTIVE
GC-502546,CUST-02316,2023-01-28,144.97,USD,VOIDED
GC-502547,CUST-01206,2024-06-03,135.78,USD,ACTIVE
GC-502548,CUST-00485,2024-12-23,47.07,USD,ACTIVE
GC-502549,CUST-00144,2022-03-05,195.0,USD,ACTIVE
GC-502550,CUST-00178,2024-03-16,72.49,USD,ACTIVE
GC-502551,CUST-01533,2022-12-04,23.44,USD,ACTIVE
GC-502552,CUST-00479,2023-10-25,143.96,USD,ACTIVE
GC-502553,CUST-01292,2024-05-21,49.69,USD,ACTIVE
GC-502554,CUST-00033,2023-11-11,49.66,USD,ACTIVE
GC-502555,CUST-01208,2024-06-19,71.24,USD,ACTIVE
GC-502556,CUST-01791,2023-10-31,24.62,USD,ACTIVE
GC-502557,CUST-00923,2023-10-03,98.3,USD,ACTIVE
GC-502558,CUST-00681,2022-04-26,184.98,USD,ACTIVE
GC-502559,CUST-00375,2022-05-20,92.37,GBP,ACTIVE
GC-502560,CUST-01898,2024-10-10,97.72,USD,ACTIVE
GC-502561,CUST-01315,2023-10-20,68.78,EUR,ACTIVE
GC-502562,CUST-01251,2022-12-15,68.55,GBP,ACTIVE
GC-502563,CUST-01664,2022-08-25,71.17,EUR,ACTIVE
GC-502564,CUST-01838,2022-05-17,74.37,USD,ACTIVE
GC-502565,CUST-00880,2024-01-01,70.79,USD,ACTIVE
GC-502566,CUST-01230,2024-07-29,69.67,USD,VOIDED
GC-502567,CUST-00833,2022-03-17,47.44,USD,ACTIVE
GC-502568,CUST-00824,2023-05-06,148.78,GBP,ACTIVE
GC-502569,CUST-02102,2024-08-29,148.34,EUR,ACTIVE
GC-502570,CUST-00280,2023-12-24,95.43,USD,ACTIVE
GC-502571,CUST-02273,2024-06-09,72.63,USD,ACTIVE
GC-502572,CUST-01339,2023-03-12,184.53,USD,ACTIVE
GC-502573,CUST-00205,2022-07-27,147.95,EUR,ACTIVE
GC-502574,CUST-00666,2024-03-25,24.97,EUR,ACTIVE
GC-502575,CUST-01623,2022-10-07,143.63,EUR,VOIDED
GC-502576,CUST-01762,2023-06-21,24.02,USD,ACTIVE
GC-502577,CUST-00119,2022-03-17,23.83,USD,ACTIVE
GC-502578,CUST-01965,2023-04-12,23.83,EUR,ACTIVE
GC-502579,CUST-01395,2022-12-02,181.7,USD,ACTIVE
GC-502580,CUST-02139,2023-08-18,48.25,USD,ACTIVE
GC-502581,CUST-01519,2024-06-16,148.66,USD,ACTIVE
GC-502582,CUST-01428,2024-11-30,146.13,USD,ACTIVE
GC-502583,CUST-00734,2022-10-21,97.45,USD,ACTIVE
GC-502584,CUST-00336,2024-08-04,73.13,USD,ACTIVE
GC-502585,CUST-00845,2024-05-21,47.62,USD,ACTIVE
GC-502586,CUST-01780,2022-08-22,138.69,USD,ACTIVE
GC-502587,CUST-00327,2023-07-18,135.17,USD,ACTIVE
GC-502588,CUST-00432,2024-06-30,135.7,USD,ACTIVE
GC-502589,CUST-00851,2023-03-29,24.07,USD,ACTIVE
GC-502590,CUST-02067,2022-02-12,99.61,GBP,ACTIVE
GC-502591,CUST-01305,2023-02-04,187.89,USD,ACTIVE
GC-502592,CUST-00500,2023-05-09,22.53,EUR,ACTIVE
GC-502593,CUST-01260,2022-10-03,70.12,GBP,ACTIVE
GC-502594,CUST-00174,2022-05-01,139.92,GBP,ACTIVE
GC-502595,CUST-00556,2023-09-06,189.22,USD,ACTIVE
GC-502596,CUST-00889,2023-12-16,191.99,EUR,ACTIVE
GC-502597,CUST-00857,2023-12-25,135.91,USD,ACTIVE
GC-502598,CUST-02231,2023-10-21,23.42,USD,ACTIVE
GC-502599,CUST-01581,2024-02-09,142.31,USD,ACTIVE
GC-502600,CUST-00474,2022-07-27,69.35,USD,ACTIVE
GC-502601,CUST-00983,2024-08-23,47.28,USD,ACTIVE
GC-502602,CUST-01728,2024-02-14,23.36,USD,ACTIVE
GC-502603,CUST-02135,2022-06-18,69.42,USD,ACTIVE
GC-502604,CUST-00314,2022-03-13,149.99,USD,ACTIVE
GC-502605,CUST-00510,2022-03-18,191.2,USD,ACTIVE
GC-502606,CUST-00877,2022-01-17,47.43,USD,ACTIVE
GC-502607,CUST-02086,2022-07-29,185.18,USD,ACTIVE
GC-502608,CUST-00089,2024-04-23,23.55,EUR,ACTIVE
GC-502609,CUST-02086,2024-07-19,73.16,USD,ACTIVE
GC-502610,CUST-00557,2024-10-02,92.66,USD,ACTIVE
GC-502611,CUST-01741,2022-09-03,98.39,USD,ACTIVE
GC-502612,CUST-00832,2023-09-17,142.56,USD,ACTIVE
GC-502613,CUST-02098,2023-04-01,46.07,GBP,ACTIVE
GC-502614,CUST-00462,2023-12-16,147.39,USD,ACTIVE
GC-502615,CUST-00764,2022-09-19,46.74,USD,ACTIVE
GC-502616,CUST-01074,2022-05-19,49.31,GBP,ACTIVE
GC-502617,CUST-00143,2023-12-31,91.34,USD,ACTIVE
GC-502618,CUST-00654,2023-07-09,49.2,USD,ACTIVE
GC-502619,CUST-00244,2024-09-15,139.64,GBP,ACTIVE
GC-502620,CUST-01908,2022-02-27,194.71,EUR,ACTIVE
GC-502621,CUST-00591,2023-01-15,23.16,USD,VOIDED
GC-502622,CUST-00877,2022-12-20,22.77,USD,ACTIVE
GC-502623,CUST-00146,2023-01-30,95.26,USD,ACTIVE
GC-502624,CUST-00882,2022-04-13,22.87,USD,ACTIVE
GC-502625,CUST-00556,2022-05-24,68.97,EUR,ACTIVE
GC-502626,CUST-01283,2022-03-03,23.74,USD,ACTIVE
GC-502627,CUST-02307,2022-01-26,92.16,USD,ACTIVE
GC-502628,CUST-00837,2024-02-19,24.36,EUR,ACTIVE
GC-502629,CUST-01296,2023-07-27,97.92,GBP,ACTIVE
GC-502630,CUST-02242,2022-05-21,23.64,USD,ACTIVE
GC-502631,CUST-00753,2024-01-09,24.12,USD,ACTIVE
GC-502632,CUST-00742,2023-03-16,73.16,EUR,ACTIVE
GC-502633,CUST-00070,2023-07-11,196.47,USD,ACTIVE
GC-502634,CUST-00739,2024-02-09,23.02,EUR,ACTIVE
GC-502635,CUST-01447,2023-10-09,49.61,USD,ACTIVE
GC-502636,CUST-00549,2023-07-08,187.18,USD,ACTIVE
GC-502637,CUST-01310,2022-07-06,95.4,USD,ACTIVE
GC-502638,CUST-01726,2022-09-17,93.79,USD,ACTIVE
GC-502639,CUST-02049,2024-12-12,70.92,USD,ACTIVE
GC-502640,CUST-00946,2024-06-16,149.65,GBP,ACTIVE
GC-502641,CUST-02324,2022-09-25,93.01,USD,ACTIVE
GC-502642,CUST-02168,2023-02-17,149.43,USD,ACTIVE
GC-502643,CUST-00809,2023-10-30,71.55,USD,ACTIVE
GC-502644,CUST-01681,2023-10-15,91.87,USD,ACTIVE
GC-502645,CUST-00040,2022-12-11,46.0,USD,ACTIVE
GC-502646,CUST-00060,2024-01-06,24.7,USD,ACTIVE
GC-502647,CUST-00250,2022-02-12,142.78,USD,ACTIVE
GC-502648,CUST-01652,2024-07-17,136.67,USD,ACTIVE
GC-502649,CUST-02135,2022-07-04,68.39,USD,ACTIVE
GC-502650,CUST-02375,2022-07-09,146.29,USD,ACTIVE
GC-502651,CUST-00963,2022-10-12,92.02,GBP,ACTIVE
GC-502652,CUST-01230,2022-06-18,94.8,EUR,ACTIVE
GC-502653,CUST-02110,2023-07-22,46.25,GBP,ACTIVE
GC-502654,CUST-01001,2024-07-01,23.81,USD,ACTIVE
GC-502655,CUST-02275,2024-01-27,69.97,GBP,ACTIVE
GC-502656,CUST-01266,2022-11-04,48.18,USD,ACTIVE
GC-502657,CUST-00281,2024-01-14,73.22,USD,ACTIVE
GC-502658,CUST-02384,2023-07-14,94.42,USD,ACTIVE
GC-502659,CUST-00392,2022-04-30,46.33,EUR,ACTIVE
GC-502660,CUST-00066,2022-10-13,148.65,GBP,ACTIVE
GC-502661,CUST-00624,2022-10-10,47.57,GBP,ACTIVE
GC-502662,CUST-01184,2022-01-03,91.41,USD,ACTIVE
GC-502663,CUST-01686,2023-10-01,46.72,USD,ACTIVE
GC-502664,CUST-00572,2023-11-11,136.74,USD,ACTIVE
GC-502665,CUST-01175,2024-03-25,22.65,USD,ACTIVE
GC-502666,CUST-00898,2022-04-24,94.08,USD,ACTIVE
GC-502667,CUST-02301,2023-05-12,47.29,EUR,ACTIVE
GC-502668,CUST-00720,2023-02-15,146.03,USD,ACTIVE
GC-502669,CUST-00367,2022-09-14,198.09,USD,ACTIVE
GC-502670,CUST-01759,2024-06-10,49.78,USD,ACTIVE
GC-502671,CUST-01279,2024-02-21,24.93,GBP,ACTIVE
GC-502672,CUST-01569,2022-02-21,136.32,USD,ACTIVE
GC-502673,CUST-02045,2023-02-24,71.19,GBP,ACTIVE
GC-502674,CUST-01433,2024-05-13,99.99,USD,ACTIVE
GC-502675,CUST-01615,2024-07-16,140.88,USD,ACTIVE
GC-502676,CUST-00626,2022-09-24,24.89,USD,ACTIVE
GC-502677,CUST-01811,2024-04-17,95.11,EUR,ACTIVE
GC-502678,CUST-01939,2024-08-14,183.19,USD,ACTIVE
GC-502679,CUST-01482,2022-01-31,99.75,USD,ACTIVE
GC-502680,CUST-01243,2024-10-22,99.93,EUR,ACTIVE
GC-502681,CUST-00859,2023-09-22,72.95,USD,ACTIVE
GC-502682,CUST-02244,2022-11-09,45.43,USD,ACTIVE
GC-502683,CUST-01036,2023-12-31,69.43,USD,ACTIVE
GC-502684,CUST-01638,2023-07-21,196.37,USD,ACTIVE
GC-502685,CUST-02020,2023-02-05,136.2,EUR,ACTIVE
GC-502686,CUST-00011,2024-05-28,69.19,USD,ACTIVE
GC-502687,CUST-01178,2024-10-21,48.62,EUR,ACTIVE
GC-502688,CUST-01720,2022-02-17,92.6,USD,ACTIVE
GC-502689,CUST-00403,2022-07-26,45.46,USD,ACTIVE
GC-502690,CUST-01274,2023-02-06,185.58,GBP,ACTIVE
GC-502691,CUST-01013,2022-03-02,188.03,USD,ACTIVE
GC-502692,CUST-00830,2022-12-01,184.03,USD,ACTIVE
GC-502693,CUST-02256,2022-04-12,24.52,USD,ACTIVE
GC-502694,CUST-00860,2023-09-02,23.1,USD,ACTIVE
GC-502695,CUST-00406,2024-08-13,141.22,GBP,ACTIVE
GC-502696,CUST-01590,2022-11-15,194.31,USD,ACTIVE
GC-502697,CUST-01167,2024-08-13,74.01,EUR,ACTIVE
GC-502698,CUST-01793,2023-11-29,71.48,USD,ACTIVE
GC-502699,CUST-00093,2024-08-25,142.93,USD,ACTIVE
GC-502700,CUST-02141,2022-01-08,48.9,USD,ACTIVE
GC-502701,CUST-00231,2023-04-10,24.86,USD,ACTIVE
GC-502702,CUST-02264,2024-11-14,142.05,USD,ACTIVE
GC-502703,CUST-00831,2024-02-26,94.9,USD,ACTIVE
GC-502704,CUST-01988,2023-11-25,23.62,USD,ACTIVE
GC-502705,CUST-01501,2023-12-22,135.47,USD,ACTIVE
GC-502706,CUST-01201,2023-02-02,49.38,USD,ACTIVE
GC-502707,CUST-00156,2024-02-27,195.27,EUR,ACTIVE
GC-502708,CUST-01868,2023-06-16,189.44,USD,ACTIVE
GC-502709,CUST-00582,2022-07-03,24.34,USD,ACTIVE
GC-502710,CUST-00595,2024-03-06,23.7,USD,ACTIVE
GC-502711,CUST-01491,2022-04-06,146.5,GBP,VOIDED
GC-502712,CUST-00642,2023-08-01,194.96,USD,ACTIVE
GC-502713,CUST-00910,2022-10-08,147.83,USD,ACTIVE
GC-502714,CUST-00306,2022-02-01,45.23,USD,ACTIVE
GC-502715,CUST-01545,2024-09-02,73.23,GBP,ACTIVE
GC-502716,CUST-01590,2023-08-19,195.88,USD,ACTIVE
GC-502717,CUST-01352,2023-04-22,136.36,USD,ACTIVE
GC-502718,CUST-00486,2023-07-20,92.6,USD,ACTIVE
GC-502719,CUST-02398,2024-05-19,71.04,USD,ACTIVE
GC-502720,CUST-01315,2022-08-16,146.56,USD,VOIDED
GC-502721,CUST-02019,2023-11-06,46.17,USD,ACTIVE
GC-502722,CUST-01892,2022-11-26,187.67,USD,ACTIVE
GC-502723,CUST-01199,2024-06-10,73.29,GBP,ACTIVE
GC-502724,CUST-00265,2024-06-23,23.65,USD,ACTIVE
GC-502725,CUST-01900,2022-09-08,98.06,USD,ACTIVE
GC-502726,CUST-02178,2023-04-16,194.45,USD,ACTIVE
GC-502727,CUST-01303,2023-09-21,135.24,USD,ACTIVE
GC-502728,CUST-01215,2022-05-30,147.7,USD,ACTIVE
GC-502729,CUST-00742,2024-02-25,47.81,USD,ACTIVE
GC-502730,CUST-00188,2024-07-07,92.51,USD,ACTIVE
GC-502731,CUST-01546,2023-02-28,99.46,USD,ACTIVE
GC-502732,CUST-01386,2023-03-03,149.5,GBP,ACTIVE
GC-502733,CUST-01947,2022-04-17,193.88,USD,ACTIVE
GC-502734,CUST-02144,2024-03-16,184.68,EUR,ACTIVE
GC-502735,CUST-01518,2023-04-27,23.37,USD,ACTIVE
GC-502736,CUST-00594,2024-08-29,141.27,USD,ACTIVE
GC-502737,CUST-01841,2024-05-28,23.29,USD,ACTIVE
GC-502738,CUST-01318,2024-04-22,24.34,USD,ACTIVE
GC-502739,CUST-00316,2022-02-26,138.9,USD,ACTIVE
GC-502740,CUST-00861,2024-04-04,47.28,GBP,ACTIVE
GC-502741,CUST-00722,2022-12-26,47.41,GBP,ACTIVE
GC-502742,CUST-01904,2024-01-30,94.26,GBP,ACTIVE
GC-502743,CUST-00437,2024-05-16,24.45,USD,ACTIVE
GC-502744,CUST-01524,2022-08-22,73.78,USD,ACTIVE
GC-502745,CUST-00767,2022-03-02,188.26,USD,ACTIVE
GC-502746,CUST-01091,2023-01-13,92.69,GBP,ACTIVE
GC-502747,CUST-01730,2022-02-21,94.65,USD,VOIDED
GC-502748,CUST-00080,2023-03-19,99.24,USD,ACTIVE
GC-502749,CUST-00855,2023-01-14,91.84,USD,VOIDED
GC-502750,CUST-01544,2023-04-04,91.6,USD,ACTIVE
GC-502751,CUST-01629,2023-10-28,22.89,USD,ACTIVE
GC-502752,CUST-00897,2023-04-06,97.01,USD,ACTIVE
GC-502753,CUST-00357,2022-11-24,24.56,EUR,ACTIVE
GC-502754,CUST-00196,2023-09-04,90.59,EUR,ACTIVE
GC-502755,CUST-01854,2024-03-20,73.68,GBP,ACTIVE
GC-502756,CUST-02004,2023-06-27,192.53,EUR,ACTIVE
GC-502757,CUST-01489,2024-04-25,45.22,USD,ACTIVE
GC-502758,CUST-00424,2022-12-18,22.91,EUR,ACTIVE
GC-502759,CUST-01226,2023-05-03,23.2,EUR,ACTIVE
GC-502760,CUST-01013,2023-02-27,24.89,USD,ACTIVE
GC-502761,CUST-00167,2022-11-12,196.11,USD,ACTIVE
GC-502762,CUST-01346,2022-03-10,95.81,USD,ACTIVE
GC-502763,CUST-01167,2023-03-03,48.78,EUR,ACTIVE
GC-502764,CUST-01207,2023-05-20,47.96,USD,ACTIVE
GC-502765,CUST-02202,2022-02-24,146.2,USD,ACTIVE
GC-502766,CUST-01609,2023-10-04,144.22,EUR,ACTIVE
GC-502767,CUST-00309,2024-09-12,71.91,USD,ACTIVE
GC-502768,CUST-01099,2022-07-10,49.51,EUR,ACTIVE
GC-502769,CUST-00410,2024-09-13,48.61,USD,ACTIVE
GC-502770,CUST-01123,2024-08-27,48.34,USD,ACTIVE
GC-502771,CUST-00105,2024-05-21,98.09,USD,ACTIVE
GC-502772,CUST-02340,2022-11-21,197.59,GBP,VOIDED
GC-502773,CUST-01292,2022-10-09,22.98,USD,ACTIVE
GC-502774,CUST-00258,2023-12-26,49.3,GBP,ACTIVE
GC-502775,CUST-02120,2024-06-23,141.91,USD,ACTIVE
GC-502776,CUST-00520,2024-02-06,185.03,GBP,ACTIVE
GC-502777,CUST-02056,2023-04-29,72.21,GBP,ACTIVE
GC-502778,CUST-02211,2022-08-13,48.68,EUR,ACTIVE
GC-502779,CUST-01768,2024-10-06,98.3,GBP,ACTIVE
GC-502780,CUST-00961,2022-12-15,149.79,EUR,ACTIVE
GC-502781,CUST-02224,2023-08-17,67.93,USD,ACTIVE
GC-502782,CUST-00704,2023-10-19,97.11,GBP,ACTIVE
GC-502783,CUST-00690,2024-01-13,49.31,USD,ACTIVE
GC-502784,CUST-01307,2024-02-04,140.88,USD,ACTIVE
GC-502785,CUST-00708,2023-01-11,24.39,USD,ACTIVE
GC-502786,CUST-01032,2023-01-05,22.73,GBP,ACTIVE
GC-502787,CUST-01121,2022-06-28,143.6,USD,ACTIVE
GC-502788,CUST-00056,2024-05-05,49.16,USD,ACTIVE
GC-502789,CUST-00216,2024-01-10,45.93,USD,ACTIVE
GC-502790,CUST-02355,2023-03-26,73.22,USD,ACTIVE
GC-502791,CUST-00911,2024-02-22,180.94,USD,ACTIVE
GC-502792,CUST-01313,2024-03-30,91.11,USD,ACTIVE
GC-502793,CUST-01713,2022-04-23,98.7,USD,ACTIVE
GC-502794,CUST-01334,2023-04-13,46.0,USD,ACTIVE
GC-502795,CUST-01681,2022-08-23,198.74,USD,ACTIVE
GC-502796,CUST-01160,2022-07-10,68.53,USD,ACTIVE
GC-502797,CUST-01594,2023-12-16,68.37,USD,ACTIVE
GC-502798,CUST-00732,2024-08-08,197.9,USD,ACTIVE
GC-502799,CUST-01729,2023-03-03,139.38,USD,ACTIVE
GC-502800,CUST-00185,2023-07-23,23.68,USD,ACTIVE
GC-502801,CUST-02096,2024-06-22,24.59,USD,ACTIVE
GC-502802,CUST-00749,2022-03-26,71.7,USD,ACTIVE
GC-502803,CUST-00805,2024-10-23,138.83,USD,ACTIVE
GC-502804,CUST-00045,2022-12-05,73.3,USD,ACTIVE
GC-502805,CUST-00170,2023-07-30,91.73,GBP,ACTIVE
GC-502806,CUST-01282,2024-09-13,68.81,GBP,ACTIVE
GC-502807,CUST-00066,2022-03-08,47.38,EUR,ACTIVE
GC-502808,CUST-01751,2022-04-13,98.46,USD,ACTIVE
GC-502809,CUST-00385,2023-08-25,95.05,USD,VOIDED
GC-502810,CUST-01073,2023-07-19,90.51,USD,ACTIVE
GC-502811,CUST-02221,2024-07-13,74.09,GBP,ACTIVE
GC-502812,CUST-00958,2024-04-07,23.42,EUR,ACTIVE
GC-502813,CUST-00138,2022-05-03,94.75,USD,ACTIVE
GC-502814,CUST-02363,2022-08-14,139.62,USD,ACTIVE
GC-502815,CUST-02303,2024-02-28,74.82,USD,ACTIVE
GC-502816,CUST-02086,2023-05-19,23.49,USD,ACTIVE
GC-502817,CUST-00865,2022-02-15,97.01,USD,VOIDED
GC-502818,CUST-00493,2022-10-05,183.67,USD,ACTIVE
GC-502819,CUST-01765,2023-11-05,146.4,USD,ACTIVE
GC-502820,CUST-00192,2024-03-04,47.86,USD,ACTIVE
GC-502821,CUST-00693,2024-11-20,148.03,GBP,ACTIVE
GC-502822,CUST-00099,2023-10-07,73.86,GBP,ACTIVE
GC-502823,CUST-02339,2022-10-10,24.24,USD,ACTIVE
GC-502824,CUST-02298,2024-05-15,23.86,GBP,ACTIVE
GC-502825,CUST-00844,2023-01-18,23.51,USD,ACTIVE
GC-502826,CUST-00061,2024-08-29,143.72,USD,ACTIVE
GC-502827,CUST-00329,2022-11-24,23.9,USD,ACTIVE
GC-502828,CUST-02187,2024-05-16,138.94,USD,ACTIVE
GC-502829,CUST-00357,2023-05-02,72.65,USD,ACTIVE
GC-502830,CUST-00079,2022-08-20,73.31,USD,ACTIVE
GC-502831,CUST-01715,2024-07-09,95.99,USD,ACTIVE
GC-502832,CUST-02207,2024-06-18,23.42,USD,ACTIVE
GC-502833,CUST-01113,2023-04-21,146.14,EUR,ACTIVE
GC-502834,CUST-00458,2024-04-28,147.9,USD,ACTIVE
GC-502835,CUST-01544,2023-07-10,48.39,GBP,ACTIVE
GC-502836,CUST-02094,2022-07-10,23.0,USD,ACTIVE
GC-502837,CUST-01223,2022-03-29,23.01,USD,ACTIVE
GC-502838,CUST-02254,2022-12-23,73.75,GBP,ACTIVE
GC-502839,CUST-00124,2022-02-09,47.58,USD,ACTIVE
GC-502840,CUST-01389,2023-01-12,189.34,GBP,ACTIVE
GC-502841,CUST-01577,2022-08-14,94.06,USD,ACTIVE
GC-502842,CUST-00136,2024-12-22,23.1,USD,ACTIVE
GC-502843,CUST-00718,2024-05-12,198.03,USD,ACTIVE
GC-502844,CUST-01037,2023-11-16,196.43,EUR,ACTIVE
GC-502845,CUST-01222,2022-11-29,69.11,GBP,ACTIVE
GC-502846,CUST-02399,2022-07-04,47.29,USD,ACTIVE
GC-502847,CUST-02259,2023-06-30,94.05,EUR,ACTIVE
GC-502848,CUST-01024,2024-02-11,90.01,GBP,VOIDED
GC-502849,CUST-01203,2023-05-12,68.5,USD,ACTIVE
